H0_samples,cosiota_samples
6.642256449279133790e+01,-9.876358584652434880e-01
7.299950175463033020e+01,-9.452792606810559439e-01
1.076751707008340162e+02,-5.912352581411174368e-01
9.066600315465055360e+01,-6.828435232294203239e-01
7.997042451171803634e+01,-7.950807185087827023e-01
6.854696716985708349e+01,-9.464851803925695695e-01
9.175027323075141794e+01,-6.830794426710252720e-01
6.736367321910303474e+01,-9.911437936529993165e-01
6.396548993171549569e+01,-9.694517099597541598e-01
7.059021254992326533e+01,-8.597432839981308250e-01
7.304549703657279736e+01,-9.161250184532510055e-01
9.849602588882966359e+01,-6.763002571853129474e-01
1.158852078534485486e+02,-5.459999569712848944e-01
8.734999095501549959e+01,-7.312530651430551032e-01
6.923763430699763433e+01,-9.477969198459510469e-01
6.186765651857105297e+01,-9.946996598328049499e-01
7.336409092484645100e+01,-9.384917899294801247e-01
6.463804461333883467e+01,-9.924295081163875265e-01
7.455239502156769049e+01,-8.711122971715287155e-01
9.431982589397436811e+01,-7.345545590195220464e-01
6.902329804977875938e+01,-9.391743019347028598e-01
7.374022288145162918e+01,-8.807116069490377175e-01
7.079283848485182773e+01,-9.037070903910906505e-01
6.673183636593869039e+01,-9.156477952171124812e-01
6.883176186948598740e+01,-9.131504515561630342e-01
9.367312283336251255e+01,-6.004302560098671027e-01
8.347392999043137252e+01,-7.345067660720766556e-01
5.661377292401984107e+01,-9.841869641151800296e-01
7.344243758023881696e+01,-9.358550583239314546e-01
7.123715296120384721e+01,-9.609641625533139608e-01
7.992004841138047766e+01,-9.181031014940702617e-01
7.892329541715372443e+01,-7.951614700853221196e-01
8.305785411808849972e+01,-7.646457371617587651e-01
8.040330184610280639e+01,-9.200542553486841246e-01
6.758846300390416673e+01,-9.832496627830442648e-01
7.205101438651706758e+01,-9.008814165784192474e-01
6.861869759665181334e+01,-9.622931946929162983e-01
6.801899484400773588e+01,-9.795300275053046013e-01
8.247174018391625339e+01,-8.132692943283414966e-01
1.079431295814866587e+02,-6.121736566748349206e-01
6.868910465000790566e+01,-9.852939473070521093e-01
6.924447496737452923e+01,-9.166754914942976118e-01
6.928969304005789809e+01,-8.771348444195740113e-01
6.718987050668843608e+01,-9.041963728215262064e-01
1.026584525585777072e+02,-5.669515571272487620e-01
6.989592859645567557e+01,-7.886240837521898417e-01
7.938927649965623345e+01,-7.751951135049633956e-01
6.796082859175341184e+01,-9.300707094811979658e-01
8.516097129694446721e+01,-8.170898102025287990e-01
1.000315002408014493e+02,-6.882633488598546290e-01
7.656661506139452911e+01,-8.123221065403578578e-01
7.673351015212453774e+01,-8.722104058242083902e-01
7.344579986882681055e+01,-9.565631114467693097e-01
6.621678450162004026e+01,-9.894559478242725969e-01
7.759035027375148275e+01,-8.896289239486645517e-01
7.460151536302173270e+01,-8.934485806843553979e-01
7.507565276492880457e+01,-9.014442429992906014e-01
8.760588393667526930e+01,-7.904481157905394184e-01
6.671295461235905577e+01,-9.976341511733964884e-01
8.459957234209760202e+01,-9.060507761090402790e-01
9.950245394557926204e+01,-5.718745076926338156e-01
7.619664844773653556e+01,-9.986320033715579969e-01
1.031764271416655276e+02,-7.214780853771495250e-01
7.728628212382587037e+01,-9.110630385624345351e-01
7.022349116848469919e+01,-9.901658271175108883e-01
8.047555547504725837e+01,-8.134391893230180637e-01
7.500916388291580006e+01,-8.890420219357432208e-01
7.823283717962327444e+01,-8.083236491246588162e-01
6.389609688041075941e+01,-9.393814305747331117e-01
6.775536385118235216e+01,-9.125699865567780122e-01
6.670793238195886943e+01,-9.095561083051445506e-01
7.776193283537807588e+01,-8.269454650785140748e-01
9.594038712093956178e+01,-7.413115436468689090e-01
8.061302320772684027e+01,-7.723358558220313475e-01
8.237132860459679762e+01,-6.920373142686352397e-01
7.883377694960461213e+01,-7.816479423815730909e-01
6.929115877046086780e+01,-8.822480704366144622e-01
7.635399201498323407e+01,-8.447478975835021053e-01
1.039882086942778017e+02,-6.390050282195539610e-01
8.090789687341778347e+01,-7.909755744063294847e-01
7.353403850829172939e+01,-7.995961489251237619e-01
6.718183229211574314e+01,-9.531168363261085519e-01
8.133100232503119287e+01,-8.234195539358764027e-01
1.025595441572433373e+02,-5.641010112978270818e-01
7.609160985997216642e+01,-8.319112570089238767e-01
7.650939109850556008e+01,-9.385626623090598253e-01
6.687671574239816152e+01,-9.690757284808196870e-01
7.130878574086142407e+01,-9.043750965416594845e-01
8.027550690779116849e+01,-7.243532124184041132e-01
5.627652906177134895e+01,-9.916351973367569794e-01
7.568492763949510049e+01,-7.672352986333306202e-01
7.548879205742851184e+01,-8.326834076081515157e-01
8.140626066380315251e+01,-8.287580277611263924e-01
7.129383370474812409e+01,-9.675611906328125400e-01
1.066972921931312328e+02,-5.876025101194153333e-01
7.209072096919344119e+01,-7.976662622013582782e-01
7.984060570224120568e+01,-7.669768199191179248e-01
6.782992721616503218e+01,-9.834627649972699226e-01
7.748996567423030513e+01,-8.195335312006866157e-01
7.725201333267358450e+01,-8.817421991649428969e-01
1.005123845389767183e+02,-5.782220918670367693e-01
7.564680989231177932e+01,-8.343384314594155526e-01
8.712379771241758419e+01,-8.173310339401174129e-01
9.881645080605916576e+01,-6.735591447015670807e-01
6.669989748339568791e+01,-9.018887678643784378e-01
6.577666509088270175e+01,-8.768683936354056963e-01
6.298727246863295193e+01,-9.830197563293270324e-01
6.075322810466484214e+01,-9.187947643362995853e-01
8.422444878270309232e+01,-6.954597309164775032e-01
8.011406823695298840e+01,-7.192689562162748462e-01
9.459144350369098220e+01,-7.004012501224261555e-01
8.035654711237516779e+01,-7.686935092972495553e-01
9.829658000339637169e+01,-5.489959046082522054e-01
6.986320380592478330e+01,-9.117843361453812356e-01
1.164085618922757845e+02,-5.713583306254964578e-01
6.922850619941706896e+01,-9.570119053286038069e-01
6.752501680914161852e+01,-9.823280733815886734e-01
6.533333726255702345e+01,-9.729284435227794070e-01
7.059177657228005387e+01,-9.461669402822585617e-01
7.028004153233007401e+01,-9.641311270346527573e-01
9.345273018917743002e+01,-6.766416701193763705e-01
6.773928447475235259e+01,-9.816890900488536298e-01
1.155461728802513761e+02,-5.065355820397020592e-01
6.001818355638383196e+01,-9.338636175023135033e-01
7.850409117054341834e+01,-7.899488739386643088e-01
8.256079715337203595e+01,-7.279583092264647615e-01
6.195680335886216028e+01,-9.145472127304030696e-01
9.208390034361460152e+01,-6.852245140387992484e-01
6.914465231916047117e+01,-8.881965361881388743e-01
7.496950326235892703e+01,-7.699106583334121012e-01
6.962196539889917801e+01,-8.023679660992394380e-01
5.898821489693635556e+01,-9.964495313830856738e-01
9.310238593935561369e+01,-6.502419707898883239e-01
7.283163698489100568e+01,-7.842121951788092460e-01
6.377976241294466320e+01,-9.288595707219884368e-01
7.116313176519854267e+01,-9.298793273299577056e-01
8.273595815329110792e+01,-8.212002463529310958e-01
9.129666462361096535e+01,-7.276790080160114860e-01
6.558204531620366140e+01,-9.704512719665830955e-01
7.306449064111957625e+01,-9.776784193482004337e-01
8.684295530757273696e+01,-7.254596140675932947e-01
6.326583880932277992e+01,-9.346781523520022450e-01
7.657825039502900211e+01,-8.089724168531310378e-01
6.233500482020546229e+01,-9.800105503938234541e-01
6.117700968678836659e+01,-9.398133414553135889e-01
7.569862439213895300e+01,-7.900923404302302444e-01
6.080630690893853085e+01,-9.867421029855558690e-01
8.144901585987162207e+01,-7.888116360051310449e-01
8.872290305844101965e+01,-5.896264328292809553e-01
6.995608007311899712e+01,-9.260443220316247892e-01
8.384559605937768367e+01,-7.902744669118364484e-01
6.415973964521640482e+01,-9.183445359483242143e-01
8.847021947102697936e+01,-6.170327499711543151e-01
5.916700802856442465e+01,-9.967495587550970759e-01
6.690492901160692440e+01,-8.799391656401002182e-01
9.045674954715018146e+01,-6.951343270708151278e-01
7.143693797493477859e+01,-9.696809676808398892e-01
9.915085443027007273e+01,-6.411158129007581419e-01
6.800235880970274138e+01,-8.768223681023992189e-01
9.525972692119297847e+01,-7.137417543633908235e-01
9.144316433905524377e+01,-5.568721309486291959e-01
9.267354081736854710e+01,-5.997405001532080115e-01
6.568904324003879935e+01,-9.499531953792782479e-01
8.149706995606615578e+01,-6.819172279035573547e-01
8.428911695906795387e+01,-7.854759822988021112e-01
7.389386293207235212e+01,-9.541013567768525938e-01
6.237723852592413465e+01,-9.830699932107153094e-01
7.419269791292485650e+01,-9.956104584149617631e-01
9.149837662941899907e+01,-6.709930429953405717e-01
8.526571176314898537e+01,-7.292572388328899535e-01
1.159538474080606534e+02,-4.182805887551505619e-01
8.328789353835604459e+01,-6.939327721099968205e-01
6.894110997987985456e+01,-8.925398834829930683e-01
8.009679938276427436e+01,-7.934011644585113876e-01
8.378694113698330170e+01,-7.666516156731669751e-01
6.380136890676644867e+01,-9.297868906339727957e-01
7.726273866636670107e+01,-8.682943334209073383e-01
7.230577710001867331e+01,-8.441009808381730872e-01
7.358318544071356371e+01,-8.065037412575366549e-01
6.645481051914555337e+01,-9.234343374642119961e-01
7.264105485869772849e+01,-7.609606773528916346e-01
6.121462252199910381e+01,-9.116215030092351679e-01
5.960011374788055605e+01,-9.467182402698468557e-01
7.314329704591114023e+01,-7.976519350149652299e-01
6.584899750521145734e+01,-8.618460175638146259e-01
5.892641628119860542e+01,-9.941986074172721732e-01
7.144508693478653072e+01,-9.076661679499198332e-01
6.830721982536137205e+01,-9.813234827055739018e-01
6.869125800978611096e+01,-9.401206466584963728e-01
6.961836846566450276e+01,-9.130894802829894186e-01
6.936346833413261947e+01,-9.280437751055630180e-01
7.877989374638470110e+01,-9.181200440387405903e-01
7.572250565721878957e+01,-8.818436584737981976e-01
7.514628143535347249e+01,-9.513682363636343231e-01
6.324265631284568201e+01,-9.138358020175465501e-01
7.942903669081545104e+01,-7.281129213051725779e-01
6.628005642898277472e+01,-9.243098323514378212e-01
8.273967092844455351e+01,-7.712172384368244371e-01
7.922472858420981368e+01,-8.523076806469233047e-01
6.977408142499318444e+01,-9.868403543794129762e-01
1.000843987633256091e+02,-6.296237917758253921e-01
6.192384531712507822e+01,-9.720949109790849585e-01
6.627928598486484191e+01,-9.306753382494066251e-01
7.190513685415510281e+01,-9.848379607987139961e-01
6.909133615082670588e+01,-9.977591156118927884e-01
7.998881493525374253e+01,-8.635423319564462519e-01
9.445895750804129420e+01,-7.099422354001322377e-01
6.859922813250723550e+01,-9.701447882148505064e-01
6.944327787460574086e+01,-9.546737987841795725e-01
8.416245337473468169e+01,-7.994496584416566076e-01
9.250705344087077719e+01,-6.410895441300950015e-01
1.004334062825659544e+02,-6.483503385437880961e-01
7.414084315294999783e+01,-9.234430303023100084e-01
6.922250522280248219e+01,-9.720318318368803556e-01
7.287348173317728595e+01,-8.736133831884170808e-01
1.731980471943857651e+02,-3.437576428263514616e-01
9.400491734222106288e+01,-7.214720005033570249e-01
6.579843868155231235e+01,-9.964924963512138412e-01
7.374698342077621760e+01,-9.168334169251660670e-01
6.580769974493064467e+01,-9.882887372134921966e-01
6.854018395218444937e+01,-9.428215390845704480e-01
6.893569614053184580e+01,-9.523062204965686561e-01
7.546742254755726265e+01,-8.311264921481792411e-01
6.573963702097329076e+01,-8.820399850893445581e-01
6.884135127737910409e+01,-9.183427845996694483e-01
7.247927712726202287e+01,-9.174127907408770044e-01
6.279675318731661093e+01,-9.724403861792316750e-01
6.504622939303635576e+01,-9.247086664143665535e-01
1.314987092446501435e+02,-4.225935844760815296e-01
6.213907421740200476e+01,-9.996917032370565837e-01
6.874586701853037596e+01,-8.224804094264718257e-01
7.429618449993934348e+01,-7.946929794294375071e-01
7.100897359457714231e+01,-8.852654768337760993e-01
1.248477339114157445e+02,-4.888467003987941872e-01
7.468179021232796799e+01,-7.862247752485264085e-01
1.026969949196839025e+02,-6.747391261180111233e-01
8.138041006793578447e+01,-7.891111733872593348e-01
8.940258392637036877e+01,-7.336898163660681149e-01
6.850676485603837307e+01,-9.959491500178236922e-01
1.137712095608114140e+02,-5.676037540342027121e-01
7.748026241929279934e+01,-9.088199202528091103e-01
7.186161069518506395e+01,-9.693436557724139924e-01
7.095906450496003970e+01,-9.507131026418027542e-01
8.269042944278804441e+01,-8.575740605602509836e-01
1.058358655173325218e+02,-6.167964483057046809e-01
9.900394333098611810e+01,-6.025996284619817844e-01
7.162782302720577832e+01,-9.473994609358271646e-01
8.596494394204491130e+01,-7.685068984674933157e-01
7.167791846960163582e+01,-9.361253420937633019e-01
8.998619182138881456e+01,-7.090284087968448112e-01
7.804192100256612719e+01,-7.846512473685575140e-01
6.351978394866187472e+01,-9.829834073838142894e-01
7.204453788767331446e+01,-8.711785799902261873e-01
6.404261678603521091e+01,-9.829590756011717945e-01
5.888161748891071312e+01,-9.532766777319948703e-01
8.120508631655292220e+01,-7.945503972370557833e-01
8.467557323051988760e+01,-8.500837588127190259e-01
8.126543473182009336e+01,-8.697396072426798463e-01
7.104491059169266975e+01,-9.776594569498454623e-01
7.631247110394996014e+01,-9.513874200712498785e-01
6.492015946145389194e+01,-9.988515949770803148e-01
6.752791875826638091e+01,-9.192474644957351337e-01
6.299493670211082730e+01,-9.992996048033747636e-01
8.133497688442467677e+01,-7.868615326596096748e-01
6.463167729663564387e+01,-9.900728675409814494e-01
7.135713546921277839e+01,-8.132236445026759242e-01
6.769707552125784389e+01,-8.847530478046496949e-01
7.584517111039785675e+01,-8.223799600760263173e-01
1.227946368122064342e+02,-5.065355820397020592e-01
8.247995812957410067e+01,-8.404767434566339235e-01
7.536377519190750718e+01,-8.488842993715676188e-01
8.636350483503044018e+01,-8.416395028053618166e-01
7.995774632158517647e+01,-7.864794079066931287e-01
7.460986733297795581e+01,-9.172368234610684956e-01
7.135125849940247633e+01,-9.662947751682314790e-01
7.163878530571058434e+01,-9.495942327217382628e-01
8.083640746868881877e+01,-8.748015535733639769e-01
6.662767970588824085e+01,-9.421359048236428446e-01
9.811202353942320542e+01,-7.065512087558034615e-01
8.130529743176798263e+01,-8.227728786458597954e-01
1.047648936984686543e+02,-6.224711344089124410e-01
8.136597997510182267e+01,-6.979270980087661780e-01
7.128206102419046886e+01,-8.998627193047674666e-01
9.119798987828373527e+01,-7.524006770746446415e-01
7.795387356525189659e+01,-8.580949098751725623e-01
6.987407245939591860e+01,-9.321628023437755761e-01
8.936735040952312659e+01,-7.650580056750491131e-01
6.802911299006916579e+01,-9.903427554124806242e-01
7.353984827693396653e+01,-8.962665591091478756e-01
8.160371489348550256e+01,-7.662336045923510142e-01
7.045664344408542945e+01,-8.572859919499720149e-01
1.191710617949474198e+02,-2.382956168706833189e-01
7.130181052173739431e+01,-9.838508000679783150e-01
8.012175371525272283e+01,-8.500837588127190259e-01
9.391096471703338011e+01,-7.453127172116875698e-01
7.324423051043517319e+01,-9.110930300351937072e-01
7.979612775309763606e+01,-8.241759616736444860e-01
6.798707012757830626e+01,-9.200940694025329103e-01
8.220194616967589241e+01,-7.544951891305651248e-01
6.862191380756527792e+01,-9.710439914104519454e-01
6.512203710258943090e+01,-9.407323232277157166e-01
6.901122356537496216e+01,-9.890488228940196302e-01
1.172412943353067192e+02,-5.310162530733080199e-01
6.927501845339567410e+01,-9.654280376218619120e-01
7.323808914363620204e+01,-8.875540501070342536e-01
6.824595940426162599e+01,-9.963173588051013052e-01
1.157696312130492657e+02,-3.150923748267481783e-01
6.916492505543189395e+01,-9.131752483971840029e-01
7.695615582971106505e+01,-7.375424157352267196e-01
8.064886045488682953e+01,-7.464590628278372497e-01
9.883587100804361114e+01,-5.708533080076060306e-01
8.072439584386160050e+01,-7.936028501448709749e-01
6.427338911029670498e+01,-9.857465388081582125e-01
6.181438797241992233e+01,-9.707283346173327665e-01
9.808198652402845141e+01,-5.628607582596282244e-01
9.627789451893376338e+01,-6.202642336957491231e-01
6.511959812214247734e+01,-9.347616186446014996e-01
6.427710404048723092e+01,-9.550836003609046720e-01
9.177653490356787813e+01,-7.237941900133340045e-01
6.731383321481909832e+01,-9.227922801194337055e-01
7.099675514074560567e+01,-8.762535515930386376e-01
1.250606994702627901e+02,-4.930403997939881711e-01
9.860166005833140446e+01,-6.933266542181160119e-01
8.169092919076997816e+01,-8.469216063732031285e-01
