H0_samples,flat_z_H0_samples,250kms_uncert_H0_samples
1.171183218683180627e+02,6.924609381745443670e+01,7.827069096957119143e+01
1.189454484564818131e+02,7.411020232673469366e+01,7.850400961701558344e+01
7.895979366083570028e+01,5.962525593899840004e+01,9.826736160124876562e+01
9.029288141866736339e+01,7.242314695847868222e+01,8.599454639942723588e+01
7.096474384346709030e+01,1.153989682345605843e+02,6.706525499898596365e+01
8.347552291431166793e+01,1.153820256815680239e+02,1.422809826462165574e+02
7.825491084630655791e+01,1.259378880080191720e+02,8.094112180972982173e+01
6.401744914455419178e+01,1.128278628981470035e+02,1.065958401826969180e+02
7.316769835001385047e+01,1.212004865323462610e+02,8.520372939145383384e+01
7.094208586792987603e+01,6.697296553471578306e+01,9.684688648775231457e+01
7.178186995552522376e+01,7.387510746550648832e+01,1.005671734511381459e+02
8.519687152324226531e+01,1.146246994054985606e+02,1.152912523628480130e+02
8.029470302749736277e+01,7.591963061394963574e+01,9.848242081097971834e+01
7.434636830415664122e+01,9.079352567663600837e+01,7.078866776494022872e+01
9.270715242907225218e+01,7.491750743652718825e+01,7.083974071321951271e+01
1.371121568960319621e+02,9.580355820056132643e+01,8.564466234149463730e+01
6.715918227142414310e+01,7.189773436583747923e+01,8.215170599291093367e+01
7.406721780578607195e+01,7.554710682459764826e+01,8.295489746715605861e+01
7.065847866806771549e+01,8.725677754021168653e+01,7.649741576584885649e+01
6.962436841214044136e+01,7.165757370241740887e+01,9.517605960638645968e+01
6.511744619819194213e+01,8.761970488878672825e+01,8.662485902881819300e+01
7.959547626042530055e+01,7.994496542083192026e+01,5.993263300587315712e+01
1.266265971964408834e+02,7.468387306214798116e+01,7.194922717662767297e+01
6.288799571755451723e+01,8.681352614167148829e+01,7.562962297152368762e+01
6.784059083734742046e+01,8.501684673836395234e+01,1.292801483962503823e+02
6.958146398687031819e+01,6.506119992715510136e+01,6.292045993518372882e+01
8.548729823777792092e+01,6.757046896755029763e+01,6.613594152923731428e+01
6.738735361475866625e+01,7.630264908992637629e+01,6.113432875659234611e+01
9.604704761434686588e+01,8.085872088264945035e+01,7.383957972063478792e+01
8.670677372569213048e+01,1.092258452862521949e+02,1.208613807278192809e+02
7.415126876338972295e+01,1.119896818980148794e+02,7.713869071243992437e+01
6.574946976340639537e+01,1.180442509239262847e+02,6.798846178935797013e+01
6.613118496638688271e+01,1.315120976547334521e+02,7.025872736841240851e+01
7.714669644694058093e+01,1.303881752064078512e+02,7.608668102464450556e+01
6.446136567497443082e+01,7.996751834424725303e+01,8.597757688896970762e+01
6.651669337635054546e+01,7.299924702401548871e+01,9.781412760771534920e+01
6.615504296450872346e+01,7.713177167038993787e+01,6.620688726522885759e+01
6.815135188550203793e+01,7.573837698893287040e+01,7.505335087358025703e+01
6.182221679273016690e+01,1.195444166334555121e+02,8.731395155399015096e+01
7.011345945198705465e+01,1.150017426355713894e+02,5.823390739542087857e+01
7.985648831884920185e+01,1.281929579590399157e+02,6.303552293181709842e+01
7.334391988380005500e+01,1.014674218990754895e+02,8.067163123801944380e+01
7.278909646404211742e+01,1.018942159569671730e+02,7.669777390146180096e+01
8.277151778928275405e+01,7.928552694823846991e+01,6.871146730460890240e+01
6.479427753878239571e+01,7.485318178162361846e+01,7.571692623060145877e+01
9.270721045586901710e+01,8.125396744892128709e+01,7.796709007221905097e+01
6.983634942608247798e+01,6.603370479240398083e+01,6.562726995764998605e+01
7.467313215369411239e+01,8.618013228063367137e+01,6.825044010441646947e+01
7.287190454706183118e+01,8.822079751852756146e+01,6.699698157602871618e+01
8.097504266047107535e+01,1.028006034510889180e+02,6.271456933497623254e+01
7.407286969899885776e+01,7.357746365333194660e+01,6.048485303477382757e+01
6.734126065311599518e+01,6.423911023945414911e+01,6.411192744199327365e+01
7.332344726328290108e+01,7.048755648534864804e+01,6.097911035425081394e+01
5.929780730388763033e+01,6.655905300577998673e+01,5.586506103575233340e+01
7.145874838894769709e+01,6.710137734696589007e+01,6.578137769743246110e+01
6.514835404674819586e+01,9.923738674229537082e+01,8.530721463702252549e+01
7.793791586200414656e+01,1.010498978706909980e+02,6.088921904432062604e+01
9.758236468581773693e+01,8.778185385285961218e+01,7.544871285460374111e+01
6.191733578162338603e+01,6.716114107399532429e+01,9.730460115803681731e+01
7.179547088267625554e+01,9.642456754600712543e+01,7.878905570830197291e+01
1.042239356719070145e+02,1.142717534730046651e+02,7.071260809320980911e+01
9.290717855445986118e+01,8.398828693453791061e+01,7.431672947485249381e+01
7.152845576123429794e+01,8.499573599412237002e+01,6.835701131559126509e+01
8.189591627934198925e+01,9.549749647674900643e+01,6.549209617769197678e+01
7.895556555290481526e+01,8.491687931831521041e+01,9.822843033782719147e+01
8.804140139200292481e+01,8.903251723954049623e+01,7.154198334214108002e+01
8.620510737614473840e+01,6.758164303952374041e+01,7.601050524738855074e+01
6.307958694838688984e+01,6.758570106587063719e+01,7.577539453588529739e+01
6.786922901079771009e+01,6.610060263280449533e+01,7.631293293285311563e+01
6.847514425010922423e+01,7.291201438639286891e+01,1.070123996869499337e+02
6.767713268482761180e+01,9.026178700600958393e+01,8.806231462708927893e+01
6.838102748711258982e+01,8.401736177548551154e+01,8.929178921988322770e+01
6.941951863700465708e+01,8.011468050578193356e+01,6.612765829650120963e+01
7.682069655668560415e+01,7.304160923550173834e+01,6.455816405890405463e+01
6.584458809352678088e+01,6.720275264323680631e+01,8.618543360742040704e+01
6.337846742510102871e+01,7.696170006199994873e+01,6.806567711637406148e+01
7.918738892367272797e+01,7.718910704539317180e+01,8.352913791456458625e+01
7.723961835895516970e+01,7.569834662289170524e+01,8.524952945963937623e+01
1.048555882999573612e+02,6.585635508115628056e+01,7.325892697817090493e+01
7.377824674569859553e+01,6.009912953929733703e+01,6.716519679253588038e+01
1.161915873839515427e+02,6.119939869881008576e+01,7.818160766485067370e+01
8.150317807973009110e+01,8.182132314178549848e+01,7.979332562444460564e+01
6.337458152445162085e+01,8.182132314178549848e+01,8.883054509677305077e+01
6.683952189601367877e+01,7.568578303485851677e+01,9.340663824098338353e+01
6.914757708170759543e+01,7.713393231292221230e+01,7.006428705828282943e+01
9.401578613174034160e+01,8.004295925816548163e+01,5.750878233400663930e+01
9.183123936828494038e+01,7.539732986542610149e+01,6.439866656065485984e+01
6.354409043757099340e+01,5.944639659946972898e+01,6.546741335186382571e+01
8.212145432022090574e+01,5.796603377636958498e+01,6.119914149445236973e+01
8.652415639248459911e+01,8.009952123777132726e+01,6.750243387275249063e+01
7.143046470968265282e+01,6.806452017454846271e+01,6.730058388183880425e+01
9.792086580010204955e+01,7.502094678391489424e+01,7.286191744121556724e+01
6.697830656753444600e+01,8.080743778271150290e+01,6.469191754547119899e+01
7.529530935332731190e+01,6.771750358335111741e+01,7.105151494397358647e+01
6.860031770260880535e+01,6.989151069731168775e+01,6.404309858642379538e+01
7.143529121118145042e+01,7.153619232099183023e+01,5.985527631047704489e+01
7.391415143816695377e+01,1.388094294157883439e+02,7.800406609497333932e+01
8.581329117495110381e+01,1.388094294157883439e+02,7.959565738375121668e+01
1.219235347016709881e+02,1.381963618269777214e+02,9.011885637963952433e+01
9.903689654945603138e+01,1.484523988391651415e+02,6.825167410714982452e+01
9.576275218543770507e+01,7.901086810176062158e+01,5.476638694298412702e+01
7.383285206112454091e+01,7.655487405638855591e+01,7.451422661900339506e+01
8.300773188928819479e+01,7.514347712331458240e+01,5.729248027419208000e+01
6.636765928955762206e+01,7.607310873333061352e+01,6.409727337619672483e+01
7.214409995572442824e+01,7.676160314765594705e+01,6.514867546992167036e+01
7.642704809317920933e+01,8.215963681443875544e+01,9.556736018719240633e+01
7.765229341845413558e+01,8.128788576853723669e+01,7.389246745421966978e+01
6.960675641554051651e+01,7.859570529772918235e+01,9.660058766638812244e+01
7.759048182952884076e+01,9.268458944433024271e+01,6.354082408220326528e+01
7.753894199128595233e+01,8.706094917796700372e+01,8.860681383303365521e+01
6.392110416556469232e+01,7.338042117994228875e+01,6.492757608124340152e+01
7.529846514204133712e+01,8.401331749451159681e+01,9.415583351010916147e+01
9.543434110020544381e+01,8.342116863101594504e+01,8.483048647292993394e+01
7.320322367764681815e+01,8.697986106287746111e+01,7.684432973548389612e+01
7.162556991687026198e+01,7.723337648733365768e+01,6.043086547115871809e+01
7.641322462574208885e+01,9.208522936239124590e+01,5.967939042397433980e+01
8.697666819913349912e+01,6.956218965919229902e+01,5.941733979833932011e+01
6.765807227238661881e+01,6.116645188123627008e+01,7.447061567578711561e+01
8.990704029978540746e+01,7.371430291305729554e+01,7.556935735244321961e+01
7.481904662227229608e+01,7.193548497617501880e+01,7.431485491688253830e+01
7.210675554933477827e+01,1.003272104385672066e+02,8.222122571718949757e+01
7.838151793800587086e+01,1.059691369932877052e+02,8.238443298378450663e+01
7.571733151740156131e+01,1.042342672151351763e+02,6.618753234275732211e+01
7.455658715399431458e+01,1.172110471428081979e+02,6.960957741735218463e+01
6.766681000329407425e+01,1.106191252403328349e+02,7.188314801039496160e+01
7.819429506627389515e+01,1.090127176889725718e+02,8.444035249245177965e+01
8.130618147342508450e+01,1.079568670611444077e+02,6.333855836489660618e+01
8.076031424869673003e+01,1.153725862129606696e+02,1.000063419222186809e+02
6.323377198898506180e+01,1.219407796045607881e+02,6.949756535652734613e+01
7.812086663489911587e+01,1.252292378166476823e+02,7.315614340242363767e+01
9.509129084225909878e+01,1.247221853267822667e+02,8.956277581187940484e+01
6.979111347020841549e+01,1.237418357324852991e+02,1.284976701659819014e+02
1.461238481008518306e+02,8.283892514841716093e+01,7.644661593473297501e+01
7.121282625170145764e+01,8.481585848928887117e+01,7.871046723824299818e+01
7.826329378871510301e+01,9.716450162865392315e+01,6.315776020556988612e+01
8.737261479267961306e+01,7.593198774120278927e+01,6.712017612192327931e+01
6.843746940411818969e+01,7.006564646707278143e+01,7.701934064372015598e+01
8.128074559550213962e+01,8.249224222829759867e+01,6.853732253663139318e+01
9.803782497033766674e+01,7.157308514790670984e+01,6.044639960014444569e+01
7.410938895760916978e+01,6.712617285105257281e+01,6.745562460538634753e+01
8.353636093533543772e+01,1.126171711817684695e+02,6.848029498865132325e+01
6.575611170032941288e+01,1.126171711817684695e+02,5.752879534083662350e+01
8.874025924827240885e+01,1.136116728748670965e+02,6.619198592315819951e+01
7.696370137520949584e+01,1.117266222892632044e+02,7.422752412160015467e+01
6.762437735191473109e+01,1.084425847813126325e+02,6.699941470430596269e+01
7.849869969178647011e+01,1.105227527115870174e+02,9.253070666058310678e+01
1.443028583053659020e+02,1.096065386430997677e+02,9.850305516330631406e+01
6.521001986828031249e+01,7.739700199756453003e+01,7.699479164553919475e+01
6.649622428778990013e+01,7.080882287692878663e+01,7.570230525697834878e+01
7.423103722812034277e+01,1.016652302015873772e+02,9.945782703922212420e+01
8.911711713716657357e+01,7.537677813028919616e+01,8.476454376678023550e+01
7.011212276851190950e+01,8.387852641541962839e+01,8.291520612284344338e+01
8.905171282034716285e+01,8.783537733358902244e+01,9.103213910252901542e+01
1.080696085717739692e+02,6.926900696137359148e+01,6.902555381160989612e+01
6.372006830024602664e+01,6.457393320565999772e+01,8.471102180032420392e+01
8.195208368730101256e+01,6.969799430426961351e+01,7.567821195872583928e+01
9.604319689195581589e+01,7.006858354160037550e+01,8.108419688988709595e+01
7.765437750391863858e+01,7.261611992069744304e+01,8.243870327553317168e+01
7.395160500392663039e+01,9.104302486208577250e+01,8.998001140529659381e+01
7.534844524283151657e+01,8.380666143456771522e+01,9.235443832094141214e+01
7.054829654922265547e+01,7.272068479868748625e+01,8.887274559940482277e+01
9.438455315450637784e+01,7.455269246968849473e+01,8.859683394822452840e+01
7.999148185685409373e+01,7.943474173098449853e+01,8.342720003663434625e+01
8.703064924730696816e+01,8.155918110283602118e+01,5.812105791216043116e+01
6.816676174774535468e+01,6.586946669831939971e+01,6.776219999729786991e+01
9.506058038088011131e+01,7.168464403112051286e+01,5.900314111852338073e+01
6.617250853550875433e+01,6.941021227042485009e+01,8.634219622247775305e+01
6.892148255827862613e+01,7.174583095371149000e+01,6.086834085689291385e+01
8.035530403014415413e+01,6.804276415398437905e+01,6.835036402840286485e+01
7.056445094492040937e+01,7.241052628797150703e+01,6.356260033936133169e+01
6.459089002119858947e+01,8.530790671398381164e+01,9.912876427534467894e+01
6.592371584869360390e+01,1.022538275382330824e+02,6.436120654202335345e+01
6.784092157382389132e+01,7.405697282068845766e+01,6.951942605150173904e+01
6.741708259566388506e+01,8.464872908411231833e+01,1.075693230313832629e+02
8.519898538100450480e+01,7.298537565711436059e+01,7.054666302392227806e+01
7.762499556475044926e+01,8.460417937331520477e+01,8.528937355645739160e+01
9.644146134732702080e+01,8.950312506385542122e+01,9.734674798950831587e+01
6.587546724227343020e+01,8.884609574199367898e+01,7.341719619702234922e+01
1.028150857851537552e+02,9.017378112880008700e+01,6.623634644379694691e+01
8.685435999098892523e+01,7.481391261259157943e+01,7.323867176320572980e+01
7.834559440008906961e+01,7.178120645155998147e+01,6.286508730454264082e+01
7.808682173605275523e+01,9.449355611789508202e+01,5.779196057565394540e+01
8.702192913631715498e+01,8.616358183992132069e+01,8.520631619581733673e+01
6.874528539415402406e+01,7.048534403404931936e+01,6.427486416049453055e+01
7.346389892735476224e+01,7.249243829629564573e+01,8.925329861880639726e+01
7.396943637716189812e+01,6.965093751202400085e+01,8.374683462787577071e+01
7.586536553719393794e+01,6.923477847662309159e+01,7.452820440105567457e+01
9.440228410420823479e+01,6.382044791658415761e+01,7.759355671419845635e+01
9.082792696935189269e+01,8.084619057989372948e+01,5.783047426477577346e+01
7.706172438793903723e+01,8.223568911430542983e+01,7.184529905686999030e+01
7.107765039879075175e+01,7.068066633988671299e+01,8.757895791511963068e+01
7.299988563418331466e+01,6.926675367708597264e+01,8.269696745286640294e+01
6.819009966923998434e+01,1.456049509911798339e+02,8.863800590647588251e+01
6.639035355517667369e+01,1.360269789443936475e+02,8.725471133219032538e+01
6.174935560516743749e+01,1.447651902619974464e+02,6.226138434968372337e+01
6.549668455855797333e+01,1.429169933249054623e+02,6.048985013880626838e+01
6.563268103105544071e+01,1.429169933249054623e+02,6.538156330321589849e+01
6.244366797936575608e+01,1.375644933532192056e+02,6.173721350298167465e+01
9.143580594840655351e+01,1.308569047776717014e+02,6.065191683485910801e+01
6.654706294525338706e+01,8.460864887142292901e+01,6.398918932365238987e+01
6.838146197514296887e+01,8.791031616589866360e+01,6.636633057036625871e+01
6.718626601973788581e+01,6.555013271772675409e+01,6.495024694073138960e+01
7.457645206568338381e+01,8.733092847580466866e+01,6.448960324884079398e+01
7.046462353001619761e+01,8.862574078307694947e+01,8.822162340609702369e+01
9.758057352875401591e+01,7.499667685765720648e+01,7.157604982576762609e+01
7.656850333664462482e+01,7.217931977906106056e+01,7.916044733160018154e+01
7.341295141360379262e+01,6.954033483610869837e+01,9.070782833417639779e+01
9.813735532193845756e+01,7.204948701032326142e+01,8.844496954187061988e+01
7.654130442997359296e+01,8.440043355084284826e+01,6.740458227276116077e+01
6.629678288632521799e+01,6.814302794712989453e+01,6.926608898156131033e+01
6.349038888810591175e+01,1.258910965182216160e+02,7.905029395878516141e+01
6.344474784457438687e+01,1.354410981892697521e+02,7.083011198610250858e+01
