cosiota_samples,planck_cosiota_samples,shoes_cosiota_samples
-7.643848151134807756e-01,-8.707896750088431892e-01,-9.376492505194590210e-01
-9.099742193143445235e-01,-9.561283399212513467e-01,-9.571375122756882181e-01
-9.528316435521880789e-01,-9.806968485555461745e-01,-8.141431040047464318e-01
-3.794168869325765248e-01,-9.855627729653730906e-01,-9.404064572203764127e-01
-9.876476500534936420e-01,-9.818271187106528686e-01,-8.216195804057234708e-01
-9.621250323855555786e-01,-9.525607462420015992e-01,-8.134446598471543055e-01
-4.693327622832021429e-01,-9.877325871088562526e-01,-8.243743378501846575e-01
-6.014611801085725240e-01,-9.942000902111267635e-01,-9.043303862511931079e-01
-7.454992491000412835e-01,-9.489626381167548530e-01,-9.888684147925058676e-01
-6.379488310631772352e-01,-9.440901850584655364e-01,-7.467977756936440281e-01
-7.347076223504207526e-01,-8.371194478993015942e-01,-8.030720715697531320e-01
-7.327492719198566151e-01,-9.686159488737540180e-01,-9.793646961048340094e-01
-4.534012208339088801e-01,-9.008177747372035915e-01,-9.161250184532510055e-01
-9.120069973504518757e-01,-9.187858708617214765e-01,-8.940001822295927658e-01
-6.018930207451556047e-01,-8.718881524347350531e-01,-9.254267470361123848e-01
-6.969734723462551740e-01,-9.691437558431520438e-01,-8.674218051239872551e-01
-7.470826438600464137e-01,-9.715631875192722866e-01,-9.850893187537562712e-01
-8.187979732755666928e-01,-9.726676031019123592e-01,-8.687868550803865553e-01
-9.592714546289621280e-01,-9.127315605760899508e-01,-7.678152413688886790e-01
-9.120482465139742034e-01,-9.787252179582965894e-01,-9.105204608933658017e-01
-9.449631655845450728e-01,-8.982640475196650431e-01,-8.410606634817914262e-01
-8.507183337763568609e-01,-9.811620004728474065e-01,-9.325510867218592681e-01
-7.628492326463276463e-01,-9.300474979725211755e-01,-8.938507352381253046e-01
-9.305126409388586595e-01,-9.897893195180567094e-01,-9.496164590393522120e-01
-8.477093405581688224e-01,-9.288943779139877677e-01,-8.813450893480477832e-01
-8.512732145695850461e-01,-9.833388421311042293e-01,-8.862435362346116063e-01
-5.076337492738315360e-01,-9.924321346042167535e-01,-8.727953611287964097e-01
-8.457190859195463650e-01,-9.824289385128217589e-01,-8.149736409368254497e-01
-4.628512964594850287e-01,-9.443040068471389992e-01,-9.017489854904756630e-01
-4.528477629738993926e-01,-9.769195930112616333e-01,-8.883152296088057120e-01
-5.916564367676206970e-01,-9.644449318172337859e-01,-8.381464532439253379e-01
-9.181108890588174365e-01,-9.238782591486541795e-01,-9.274415004333359525e-01
-8.835211170069496855e-01,-9.776594364147134231e-01,-8.691151904421841046e-01
-9.021644926836789313e-01,-9.763955075143117002e-01,-9.413993242716429677e-01
-9.251680336650437431e-01,-9.560266346616602684e-01,-9.110060617979907072e-01
-8.558221882648000545e-01,-9.636872205473032693e-01,-9.330160422017099719e-01
-8.282297462640867414e-01,-8.894646670623935769e-01,-9.270383553605769933e-01
-8.666751931623717375e-01,-8.938494886981873666e-01,-9.452773395517788391e-01
-9.118053440884524852e-01,-9.417117426039144368e-01,-9.230851149676135847e-01
-6.632965899990066472e-01,-9.843901006531264875e-01,-9.435452275917575182e-01
-4.960717055996377578e-01,-9.697355336596500397e-01,-9.973835406979333351e-01
-7.398752326071166285e-01,-9.583283871200154458e-01,-8.439847919203031790e-01
-8.706096272862369201e-01,-9.886335706966704606e-01,-9.151712200992975221e-01
-8.223903680508242164e-01,-9.640310535949526693e-01,-8.991367721827775439e-01
-8.735595628657464307e-01,-9.868302863346340992e-01,-9.043970526673311694e-01
-6.715262509637365262e-01,-9.488099884225785763e-01,-9.205677022280125410e-01
-8.434733282433913848e-01,-8.584300751240123706e-01,-8.524536366270050181e-01
-9.683765763008886918e-01,-9.258899367691018067e-01,-9.705271316097253687e-01
-5.921300647072441636e-01,-9.627722801506881645e-01,-7.173439425323291374e-01
-7.150659456955409388e-01,-9.469178484990308231e-01,-9.159418002070826015e-01
-7.620835702952458712e-01,-8.810740678117480185e-01,-9.361044892591576794e-01
-8.791670688163909508e-01,-9.550503011191742164e-01,-9.378933964207347707e-01
-7.766340412170639196e-01,-8.456977101202933778e-01,-9.574277023915650497e-01
-6.371503416729054070e-01,-9.655789963045032787e-01,-9.646120416416094079e-01
-9.540091685239112662e-01,-8.678973004681206360e-01,-9.519815896776506747e-01
-5.475410623444223468e-01,-9.608664298013004368e-01,-9.239115380336903049e-01
-7.703026641216114134e-01,-9.374487494551408950e-01,-9.903119159928046589e-01
-9.530543288870491070e-01,-9.518940588859629015e-01,-9.223365636415269408e-01
-7.991445424167620271e-01,-9.882448173186756391e-01,-8.954546253185859950e-01
-8.068352698363409070e-01,-8.964367216016636553e-01,-9.021173197738832084e-01
-9.987640465934887191e-01,-8.486515706959287808e-01,-9.924488998591197708e-01
-8.550392015159951065e-01,-9.928748781723910621e-01,-9.247390900703934546e-01
-8.696785027857022454e-01,-9.707628128544406598e-01,-9.163306418703688339e-01
-9.310310996395705363e-01,-9.901248384131170477e-01,-9.616473461170615966e-01
-6.461471160861428364e-01,-9.056158673213157151e-01,-8.799812483342895897e-01
-6.637966646785703473e-01,-9.595266515638970484e-01,-8.520390258915071513e-01
-8.590866664824486909e-01,-9.000835580704891203e-01,-9.120162462534827652e-01
-7.490234640644585218e-01,-9.894017583664980187e-01,-9.287562948284717734e-01
-7.865688725445834084e-01,-8.605088890551586545e-01,-8.168850871359101262e-01
-6.527355204736228211e-01,-8.973466710063748852e-01,-9.141916479362024450e-01
-7.189537527957380325e-01,-9.665896143106552652e-01,-9.498350990904089741e-01
-6.827113821713984843e-01,-9.637274710130606659e-01,-8.414371190263643108e-01
-5.103305363039911668e-01,-8.943509631083568223e-01,-8.798417206380018118e-01
-7.997129120232894239e-01,-9.392280709035782937e-01,-9.800163997277062666e-01
-8.724953954757118657e-01,-9.688945158504517208e-01,-8.921383636646382786e-01
-8.509845968570862729e-01,-9.876899347770102811e-01,-9.602215424930224952e-01
-7.933216592269175527e-01,-9.793844712970705135e-01,-8.922434786065944756e-01
-9.113377298120253212e-01,-9.906113493293031702e-01,-8.739133347127456819e-01
-9.105385333147024696e-01,-8.860377280673288336e-01,-8.948022240782752545e-01
-6.458186373291824323e-01,-9.601477833118257088e-01,-8.696772706703840283e-01
-8.677166499367735542e-01,-8.517062931936570935e-01,-8.551900335122867292e-01
-8.743096030323890266e-01,-9.796334213278734548e-01,-7.550788757190766143e-01
-8.881755042749198692e-01,-8.561513813353660574e-01,-8.507803332676437957e-01
-8.741801224865621833e-01,-9.066380815485408640e-01,-8.886194115549647110e-01
-8.583913314493814006e-01,-9.344940612515652001e-01,-9.876144478840878094e-01
-9.622886483886160525e-01,-8.627627703912978951e-01,-9.577172480196395332e-01
-7.826454552204740178e-01,-9.027378260490022122e-01,-8.706600833734861045e-01
-8.665254485928867156e-01,-9.461384142923118246e-01,-8.795971259560243505e-01
-7.540187995411028465e-01,-9.748803589815140391e-01,-8.820334564562091195e-01
-8.630611385451452122e-01,-9.908888585892023926e-01,-9.545463674234150320e-01
-8.363311456688306000e-01,-9.417793102401507133e-01,-9.768382777799606842e-01
-4.478849873723850794e-01,-9.401298075249819863e-01,-9.660036092143474695e-01
-7.615670966201372183e-01,-9.058399240376218131e-01,-9.223454956518171155e-01
-6.415285251125771859e-01,-9.696813677197417825e-01,-9.367252985018937883e-01
-7.750475919678337933e-01,-8.904651337476434669e-01,-8.380927441214967022e-01
-9.167074209096636173e-01,-8.993865686629876066e-01,-8.850493693697717434e-01
-9.985907960340030254e-01,-9.128586022676620226e-01,-8.759298199490220815e-01
-5.953150284158134076e-01,-9.241767607138933194e-01,-8.378713209526827965e-01
-6.814791888685078902e-01,-9.906014735686835548e-01,-8.981810248447990030e-01
-8.806625890005392865e-01,-9.110630385624346461e-01,-8.867110699459334056e-01
-7.940922289118567123e-01,-9.454781471502781143e-01,-8.184585213174635498e-01
-8.654574799070655633e-01,-9.643951614913487402e-01,-8.789103742229571470e-01
-7.256480149281542280e-01,-9.000911951405736744e-01,-9.973242589956012871e-01
-9.064379137005282860e-01,-9.814615311096734906e-01,-8.616089073057233705e-01
-9.904552203136662847e-01,-9.606424993511512023e-01,-8.893357370396839379e-01
-8.230543613064151831e-01,-8.998370038954450756e-01,-9.153119585409023040e-01
-8.306525751129488766e-01,-9.817789454396614879e-01,-9.465303127805257954e-01
-6.699987018478045231e-01,-9.843292375704960628e-01,-8.888062210681468844e-01
-7.122347816018816946e-01,-9.507131026418027542e-01,-8.743827652137741158e-01
-6.932126328883763122e-01,-9.485594460726403110e-01,-8.455190809465098489e-01
-8.281138777494934100e-01,-9.685165116640911398e-01,-9.782772479253938336e-01
-9.098997401523065687e-01,-9.738760539885814582e-01,-9.345675691906479843e-01
-7.832806626180210952e-01,-9.601960664682539504e-01,-9.521389726549887023e-01
-8.763884292916919172e-01,-9.684835027390185092e-01,-9.483511378072512210e-01
-9.599978434615095146e-01,-9.129331794775521480e-01,-8.729145150086417004e-01
-9.335659837478413881e-01,-9.464871107619683421e-01,-8.456194552125929631e-01
-8.390955601678196096e-01,-9.754134492115017485e-01,-9.464636013705891582e-01
-4.254770789882751925e-01,-9.942382838513953436e-01,-8.967400162379903783e-01
-8.472001319671047526e-01,-9.653859089217994294e-01,-8.909894135329659015e-01
-7.039825617970028038e-01,-9.536652433247047034e-01,-9.335113979879136048e-01
-7.371897475243691655e-01,-9.419692067345497577e-01,-8.872417056507538868e-01
-5.137541570473234120e-01,-9.976721897900213687e-01,-9.285884163385732526e-01
-6.805867239820824199e-01,-7.625640045243500253e-01,-9.161250184532510055e-01
-7.344147802079032950e-01,-9.577879737747895250e-01,-8.310706253309719793e-01
-5.225757200875920105e-01,-9.656148156898832768e-01,-8.278982510011396734e-01
-7.691618250843661464e-01,-9.512479214403271044e-01,-8.016560193244047783e-01
-8.235907023424000606e-01,-9.730352631593411905e-01,-9.114695586300861629e-01
-6.007836177176046899e-01,-8.171009114573716259e-01,-8.782751397446657560e-01
-9.882087121157607790e-01,-9.588967526983787071e-01,-8.358679053916295842e-01
-5.984683931838635784e-01,-9.941636383983897263e-01,-9.139035439602232191e-01
-5.058493656354744461e-01,-8.515806942806805058e-01,-8.941043158794285128e-01
-8.580874783345817658e-01,-8.967245754068653429e-01,-9.628929768995488914e-01
-6.834882601331134788e-01,-9.578230422970455127e-01,-9.473994609358271646e-01
-7.051428300642652580e-01,-9.470680151142671921e-01,-9.317869390955579867e-01
-6.809149328012799041e-01,-8.994531135150991563e-01,-9.382857652548307614e-01
-7.526832020658724698e-01,-9.922143836227764746e-01,-8.890121477121154525e-01
-4.883887669456027925e-01,-8.586435711259039483e-01,-8.022703999975480116e-01
-7.418632922654986306e-01,-9.901919820639697445e-01,-8.347498449992230007e-01
-7.046128971099118177e-01,-9.330266420183751519e-01,-9.341508776888745036e-01
-6.249555976469466367e-01,-9.403036006979694772e-01,-9.091689400001264909e-01
-9.261427874340798505e-01,-9.071241419943103512e-01,-9.303400791012812476e-01
-9.060581862031632516e-01,-9.410389690863119050e-01,-9.650765284347655459e-01
-8.790374060582847315e-01,-9.626122500261888870e-01,-9.615689064357915150e-01
-8.741029453427823226e-01,-9.185860943354726693e-01,-9.031985750595787898e-01
-8.696349198535523461e-01,-9.163167951541503209e-01,-9.450693734576540717e-01
-9.586747532487596146e-01,-9.223129840325585693e-01,-8.755894874863922039e-01
-9.588674598871510524e-01,-8.569336648366130404e-01,-8.549704014172170297e-01
-8.477713497885328575e-01,-9.159171980627504039e-01,-8.984298745516414719e-01
-9.417440407103363498e-01,-9.997138165419207079e-01,-9.870237256139245963e-01
-5.976129119934516787e-01,-9.769707979998273339e-01,-9.382925102940257167e-01
-9.775424752593226962e-01,-9.533028670338203892e-01,-9.612559977408705603e-01
-8.889998315834194420e-01,-9.779202973644124386e-01,-9.535520076384472743e-01
-9.077090057491784547e-01,-9.269405810436744941e-01,-8.156885678723224675e-01
-6.391111633283327320e-01,-9.495059227038459282e-01,-9.138509941537087400e-01
-9.170426390294708074e-01,-9.409470600645672977e-01,-8.836772212771561996e-01
-6.821513990814773720e-01,-8.959949211913491585e-01,-9.250249540630999245e-01
-8.084628943171549009e-01,-9.649962022389919625e-01,-7.710462529305674995e-01
-5.372944920759571419e-01,-9.509804244571117282e-01,-9.648450604274106945e-01
-5.750455583621972844e-01,-9.985218319050286340e-01,-9.668616706159143259e-01
-6.533893822781594585e-01,-9.224496731450374520e-01,-9.230473292312030287e-01
-8.350616346650725497e-01,-9.804028708004755011e-01,-9.806613661229189871e-01
-7.848853124215294796e-01,-9.717439044456671615e-01,-9.781547896876425785e-01
-9.557147653921788111e-01,-8.286892485927712659e-01,-8.465433260722186048e-01
-8.820622271588001162e-01,-9.048140838525168261e-01,-9.115248807603912873e-01
-8.804641637283004973e-01,-8.855075075178683308e-01,-9.323465744551928669e-01
-7.673098521737699018e-01,-8.625936725533500660e-01,-7.741920638011422495e-01
-9.753675218787937196e-01,-9.492974885558693732e-01,-8.705976231575363045e-01
-8.008897196312885214e-01,-9.450876709547104682e-01,-9.417231666070857710e-01
-8.326861509297226460e-01,-9.171562638208385909e-01,-9.851968743797164807e-01
-7.610505054069454101e-01,-8.300608570038506828e-01,-9.405496573068022892e-01
-6.882460713786143769e-01,-9.599849190184771563e-01,-8.429526034151676450e-01
-8.913258402185249007e-01,-9.306848391411303156e-01,-8.325672916112909494e-01
-9.342386697876637891e-01,-8.697187883661987584e-01,-7.871311838591392718e-01
-7.777720759626236546e-01,-9.329227212431012717e-01,-9.825321798069363011e-01
-9.278271156912872852e-01,-9.292358385073310467e-01,-8.494485726951175319e-01
-6.300921344843474214e-01,-9.400187039014537005e-01,-9.632883892736848752e-01
-6.144452424398731960e-01,-9.410260028537287269e-01,-8.784340782136146331e-01
-8.119363620467977549e-01,-9.567780284367867205e-01,-9.904748013578983379e-01
-5.853754311450417580e-01,-9.641311270346528683e-01,-9.921965126115009914e-01
-9.236205340252482410e-01,-8.989606240155008088e-01,-9.325908770530269010e-01
-9.648838612920158653e-01,-9.888933221850138011e-01,-8.302822675006304998e-01
-5.381782601439624170e-01,-9.543068151596245663e-01,-9.276335627882635881e-01
-7.047244418199113403e-01,-9.238967757294088701e-01,-9.277951142648863669e-01
-9.426864054379499036e-01,-9.010429111888661469e-01,-9.242236643967520759e-01
-9.138341832411189802e-01,-9.544513020709979312e-01,-9.037711017041796246e-01
-6.627099908532944061e-01,-9.829270143001541671e-01,-8.943205040052709665e-01
-8.706114703227919582e-01,-9.966417815507804256e-01,-9.244749708853031711e-01
-7.489914513685447250e-01,-8.294136665282547671e-01,-9.142260246833995296e-01
-7.436876134599971211e-01,-8.841676658346879769e-01,-8.282590859870918587e-01
-4.877009155130290763e-01,-9.811672156532382783e-01,-8.482637214801529435e-01
-5.958489059712340774e-01,-9.205972502805039870e-01,-9.060842744328510001e-01
-7.365976682236435868e-01,-9.783850363416725093e-01,-8.364046484552435379e-01
-7.447919923703061329e-01,-9.562885395144062883e-01,-8.572473118728488606e-01
-5.982135142077804613e-01,-9.591759303724851637e-01,-9.617389622060891208e-01
-6.462131706292523203e-01,-9.878048158469873163e-01,-9.203530632194963923e-01
-7.668920461455656090e-01,-9.184929020198863148e-01,-8.970016688853518216e-01
-9.896712901139317342e-01,-8.991584242263759297e-01,-8.100085372561759423e-01
-6.197026630897921606e-01,-9.811150342570618132e-01,-9.040888985378620069e-01
-9.462734769159514281e-01,-8.361435234499521307e-01,-9.523315479648430948e-01
-9.435645819956450797e-01,-9.084126114201434010e-01,-9.713197829820846563e-01
-9.223111915198929367e-01,-9.866291225168676293e-01,-9.170712171463640816e-01
-7.284780803874701949e-01,-9.441661724307308656e-01,-8.509030988792963823e-01
-9.311473464168552594e-01,-9.677645216364225700e-01,-9.075813516705664163e-01
-9.116415307369655219e-01,-9.391809963210244749e-01,-9.061178740426166778e-01
-7.846613622304992042e-01,-9.373779402080132384e-01,-9.296284617765799840e-01
-6.810714944858903275e-01,-9.446593069394935149e-01,-8.796728926340541266e-01
-7.337528590155314445e-01,-9.529695777269621138e-01,-8.699824442860866203e-01
-8.176333395250018343e-01,-9.337299398874596701e-01,-9.569268570331821433e-01
-9.016687923432278318e-01,-8.584392089585303198e-01,-8.983728911481032586e-01
-7.641580478189922143e-01,-9.641625722086957229e-01,-9.085219550836745039e-01
-5.896852461165615900e-01,-8.784353828635675931e-01,-8.217306960439865193e-01
-8.122197158668652550e-01,-9.991056060781701165e-01,-9.453187772194544536e-01
-6.305330255081076363e-01,-9.888819537536224225e-01,-9.766439684977865632e-01
-7.672026939307744486e-01,-9.820314750476705212e-01,-9.650333071833947507e-01
-6.323176241115862073e-01,-9.732329039798635062e-01,-9.851548287625216949e-01
-7.487072087272663712e-01,-9.186969679898706609e-01,-8.161388276403487296e-01
-5.398497909296371411e-01,-9.654001046277210785e-01,-9.112578245531632870e-01
-6.459259293714241235e-01,-9.730059823823231646e-01,-9.261016862993507459e-01
-8.983598857631112100e-01,-9.369912041993403440e-01,-8.945520114837419712e-01
